4.21	0.114375	0.235347	0.0533301	-0.172009	-0.339331	
4.22	0.112022	0.235362	0.0552971	-0.169844	-0.337029	
4.23	0.109668	0.235356	0.0572511	-0.167684	-0.334742	
4.24	0.107315	0.23533	0.0591921	-0.165528	-0.332469	
4.25	0.104962	0.235283	0.0611201	-0.163377	-0.330211	
4.26	0.102609	0.235215	0.0630349	-0.16123	-0.327967	
4.27	0.100258	0.235126	0.0649365	-0.159088	-0.325737	
4.28	0.0979068	0.235017	0.066825	-0.156951	-0.32352	
4.29	0.0955573	0.234888	0.0687001	-0.154818	-0.321317	
4.3	0.0932091	0.234738	0.0705619	-0.15269	-0.319127	
4.31	0.0908626	0.234569	0.0724102	-0.150566	-0.316949	
4.32	0.0885178	0.234379	0.0742452	-0.148447	-0.314784	
4.33	0.0861751	0.234169	0.0760666	-0.146332	-0.312631	
4.34	0.0838345	0.233939	0.0778745	-0.144222	-0.31049	
4.35	0.0814963	0.233689	0.0796688	-0.142116	-0.308361	
4.36	0.0791608	0.23342	0.0814494	-0.140015	-0.306244	
4.37	0.076828	0.233131	0.0832163	-0.137918	-0.304138	
4.38	0.0744982	0.232823	0.0849694	-0.135826	-0.302042	
4.39	0.0721716	0.232495	0.0867088	-0.133738	-0.299958	
4.4	0.0698484	0.232148	0.0884342	-0.131654	-0.297884	
4.41	0.0675287	0.231782	0.0901458	-0.129575	-0.295821	
4.42	0.0652128	0.231396	0.0918434	-0.127501	-0.293768	
4.43	0.0629009	0.230992	0.0935269	-0.125431	-0.291725	
4.44	0.060593	0.230568	0.0951965	-0.123365	-0.289691	
4.45	0.0582896	0.230126	0.0968519	-0.121304	-0.287667	
4.46	0.0559906	0.229666	0.0984931	-0.119247	-0.285653	
4.47	0.0536963	0.229186	0.10012	-0.117195	-0.283647	
4.48	0.0514069	0.228689	0.101733	-0.115148	-0.281651	
4.49	0.0491226	0.228173	0.103331	-0.113104	-0.279663	
4.5	0.0468435	0.227639	0.104916	-0.111066	-0.277684	
4.51	0.0445699	0.227086	0.106485	-0.109032	-0.275714	
4.52	0.0423018	0.226516	0.108041	-0.107002	-0.273752	
4.53	0.0400396	0.225928	0.109581	-0.104977	-0.271797	
4.54	0.0377833	0.225322	0.111108	-0.102956	-0.269851	
4.55	0.0355332	0.224698	0.112619	-0.100941	-0.267913	
4.56	0.0332894	0.224057	0.114117	-0.0989293	-0.265982	
4.57	0.0310521	0.223399	0.115599	-0.0969227	-0.264058	
4.58	0.0288215	0.222723	0.117067	-0.0949207	-0.262142	
4.59	0.0265977	0.22203	0.11852	-0.0929233	-0.260233	
4.6	0.024381	0.22132	0.119958	-0.0909307	-0.258331	
4.61	0.0221714	0.220593	0.121382	-0.0889428	-0.256436	
4.62	0.0199692	0.219849	0.12279	-0.0869596	-0.254547	
4.63	0.0177745	0.219089	0.124184	-0.0849812	-0.252665	
4.64	0.0155875	0.218312	0.125563	-0.0830076	-0.25079	
4.65	0.0134083	0.217519	0.126926	-0.0810388	-0.24892	
4.66	0.0112371	0.216709	0.128275	-0.0790748	-0.247057	
4.67	0.00907415	0.215883	0.129609	-0.0771158	-0.2452	
4.68	0.00691951	0.215042	0.130928	-0.0751616	-0.243349	
4.69	0.00477337	0.214184	0.132231	-0.0732124	-0.241504	
4.7	0.00263589	0.21331	0.13352	-0.0712682	-0.239664	
4.71	0.000507214	0.212421	0.134793	-0.069329	-0.23783	
4.72	-0.00161249	0.211517	0.136051	-0.0673948	-0.236001	
4.73	-0.00372307	0.210597	0.137294	-0.0654657	-0.234178	
4.74	-0.00582437	0.209661	0.138521	-0.0635417	-0.232359	
4.75	-0.00791624	0.208711	0.139734	-0.0616228	-0.230546	
4.76	-0.00999854	0.207745	0.140931	-0.0597092	-0.228738	
4.77	-0.0120711	0.206765	0.142112	-0.0578007	-0.226935	
4.78	-0.0141338	0.20577	0.143278	-0.0558975	-0.225137	
4.79	-0.0161865	0.204761	0.144429	-0.0539996	-0.223343	
4.8	-0.018229	0.203737	0.145564	-0.0521071	-0.221554	
4.81	-0.0202611	0.202698	0.146684	-0.0502199	-0.219769	
4.82	-0.0222829	0.201646	0.147789	-0.0483382	-0.217989	
4.83	-0.024294	0.200579	0.148877	-0.0464619	-0.216213	
4.84	-0.0262944	0.199499	0.149951	-0.0445911	-0.214442	
4.85	-0.0282839	0.198405	0.151008	-0.0427258	-0.212675	
4.86	-0.0302625	0.197297	0.152051	-0.0408662	-0.210911	
4.87	-0.0322298	0.196176	0.153077	-0.0390121	-0.209152	
4.88	-0.0341859	0.195041	0.154088	-0.0371638	-0.207397	
4.89	-0.0361306	0.193893	0.155084	-0.0353211	-0.205645	
4.9	-0.0380637	0.192732	0.156063	-0.0334843	-0.203898	
4.91	-0.0399852	0.191559	0.157027	-0.0316532	-0.202154	
4.92	-0.0418949	0.190372	0.157975	-0.029828	-0.200414	
4.93	-0.0437926	0.189173	0.158908	-0.0280087	-0.198677	
4.94	-0.0456783	0.187962	0.159825	-0.0261954	-0.196944	
4.95	-0.0475518	0.186738	0.160726	-0.024388	-0.195214	
4.96	-0.049413	0.185502	0.161612	-0.0225867	-0.193488	
4.97	-0.0512618	0.184253	0.162481	-0.0207915	-0.191765	
4.98	-0.053098	0.182993	0.163335	-0.0190024	-0.190045	
4.99	-0.0549216	0.181722	0.164173	-0.0172195	-0.188329	
5	-0.0567324	0.180438	0.164995	-0.0154429	-0.186616	
5.01	-0.0585304	0.179144	0.165802	-0.0136726	-0.184905	
5.02	-0.0603153	0.177838	0.166593	-0.0119086	-0.183198	
5.03	-0.0620871	0.17652	0.167368	-0.010151	-0.181494	
5.04	-0.0638456	0.175192	0.168127	-0.00839978	-0.179793	
5.05	-0.0655909	0.173853	0.16887	-0.00665511	-0.178095	
5.06	-0.0673227	0.172503	0.169597	-0.00491697	-0.176399	
5.07	-0.0690409	0.171143	0.170309	-0.00318544	-0.174707	
5.08	-0.0707455	0.169772	0.171005	-0.00146055	-0.173017	
5.09	-0.0724363	0.168391	0.171685	0.00025764	-0.17133	
5.1	-0.0741133	0.167	0.172349	0.00196908	-0.169646	
5.11	-0.0757763	0.165599	0.172997	0.00367371	-0.167965	
5.12	-0.0774252	0.164189	0.173629	0.00537149	-0.166286	
5.13	-0.07906	0.162768	0.174246	0.00706235	-0.164609	
5.14	-0.0806806	0.161338	0.174847	0.00874625	-0.162936	
5.15	-0.0822868	0.159899	0.175432	0.0104231	-0.161264	
5.16	-0.0838785	0.158451	0.176001	0.012093	-0.159596	
5.17	-0.0854557	0.156993	0.176554	0.0137557	-0.15793	
5.18	-0.0870184	0.155527	0.177092	0.0154112	-0.156266	
5.19	-0.0885663	0.154052	0.177614	0.0170595	-0.154605	
5.2	-0.0900994	0.152568	0.17812	0.0187005	-0.152946	
5.21	-0.0916176	0.151076	0.17861	0.0203341	-0.151289	
5.22	-0.0931209	0.149576	0.179084	0.0219604	-0.149635	
5.23	-0.0946091	0.148068	0.179543	0.0235792	-0.147984	
5.24	-0.0960822	0.146552	0.179986	0.0251906	-0.146334	
5.25	-0.0975401	0.145028	0.180413	0.0267944	-0.144687	
5.26	-0.0989827	0.143496	0.180824	0.0283905	-0.143042	
5.27	-0.10041	0.141957	0.18122	0.029979	-0.1414	
5.28	-0.101822	0.14041	0.1816	0.0315598	-0.13976	
5.29	-0.103218	0.138857	0.181965	0.0331328	-0.138122	
5.3	-0.104599	0.137296	0.182314	0.034698	-0.136486	
5.31	-0.105964	0.135728	0.182647	0.0362553	-0.134853	
5.32	-0.107313	0.134154	0.182964	0.0378047	-0.133221	
5.33	-0.108647	0.132574	0.183266	0.0393461	-0.131592	
5.34	-0.109965	0.130986	0.183553	0.0408795	-0.129965	
5.35	-0.111267	0.129393	0.183824	0.0424047	-0.128341	
5.36	-0.112553	0.127794	0.184079	0.0439218	-0.126719	
5.37	-0.113823	0.126188	0.184319	0.0454308	-0.125098	
5.38	-0.115077	0.124577	0.184543	0.0469314	-0.12348	
5.39	-0.116314	0.122961	0.184752	0.0484237	-0.121865	
5.4	-0.117536	0.121339	0.184946	0.0499077	-0.120251	
5.41	-0.118741	0.119711	0.185124	0.0513833	-0.118639	
5.42	-0.11993	0.118079	0.185287	0.0528504	-0.11703	
5.43	-0.121103	0.116441	0.185435	0.0543089	-0.115423	
5.44	-0.122259	0.114799	0.185567	0.0557589	-0.113818	
5.45	-0.123398	0.113152	0.185684	0.0572003	-0.112216	
5.46	-0.124522	0.111501	0.185786	0.0586329	-0.110615	
5.47	-0.125628	0.109845	0.185872	0.0600569	-0.109017	
5.48	-0.126719	0.108185	0.185944	0.061472	-0.107421	
5.49	-0.127792	0.106521	0.186	0.0628783	-0.105828	
5.5	-0.128849	0.104853	0.186042	0.0642757	-0.104236	
5.51	-0.129889	0.103181	0.186068	0.0656642	-0.102647	
5.52	-0.130913	0.101506	0.186079	0.0670437	-0.10106	
5.53	-0.131919	0.0998276	0.186075	0.0684141	-0.0994752	
5.54	-0.132909	0.0981458	0.186057	0.0697755	-0.0978928	
5.55	-0.133882	0.0964608	0.186023	0.0711277	-0.0963127	
5.56	-0.134838	0.094773	0.185975	0.0724707	-0.0947349	
5.57	-0.135778	0.0930823	0.185912	0.0738044	-0.0931594	
5.58	-0.1367	0.091389	0.185834	0.0751289	-0.0915863	
5.59	-0.137605	0.0896932	0.185741	0.0764439	-0.0900155	
5.6	-0.138494	0.0879951	0.185634	0.0777497	-0.0884471	
5.61	-0.139365	0.0862949	0.185512	0.0790459	-0.0868811	
5.62	-0.14022	0.0845926	0.185376	0.0803327	-0.0853175	
5.63	-0.141057	0.0828884	0.185225	0.0816099	-0.0837563	
5.64	-0.141878	0.0811826	0.18506	0.0828775	-0.0821976	
5.65	-0.142681	0.0794752	0.18488	0.0841355	-0.0806414	
5.66	-0.143467	0.0777664	0.184686	0.0853838	-0.0790876	
5.67	-0.144236	0.0760563	0.184478	0.0866224	-0.0775364	
5.68	-0.144988	0.0743451	0.184255	0.0878511	-0.0759877	
5.69	-0.145723	0.072633	0.184018	0.0890701	-0.0744416	
5.7	-0.146441	0.0709201	0.183767	0.0902792	-0.072898	
5.71	-0.147141	0.0692066	0.183502	0.0914784	-0.0713571	
5.72	-0.147825	0.0674925	0.183223	0.0926676	-0.0698188	
5.73	-0.148491	0.0657782	0.18293	0.0938468	-0.0682831	
5.74	-0.149141	0.0640636	0.182623	0.0950159	-0.0667502	
5.75	-0.149773	0.062349	0.182302	0.0961749	-0.0652199	
5.76	-0.150388	0.0606344	0.181968	0.0973238	-0.0636924	
5.77	-0.150985	0.0589202	0.18162	0.0984626	-0.0621677	
5.78	-0.151566	0.0572063	0.181258	0.0995911	-0.0606458	
5.79	-0.152129	0.055493	0.180882	0.100709	-0.0591267	
5.8	-0.152676	0.0537804	0.180493	0.101817	-0.0576104	
5.81	-0.153205	0.0520687	0.180091	0.102915	-0.056097	
5.82	-0.153717	0.0503579	0.179675	0.104002	-0.0545866	
5.83	-0.154212	0.0486483	0.179246	0.105079	-0.0530791	
5.84	-0.15469	0.0469399	0.178803	0.106145	-0.0515746	
5.85	-0.155151	0.045233	0.178347	0.107201	-0.0500731	
5.86	-0.155595	0.0435277	0.177879	0.108246	-0.0485746	
5.87	-0.156022	0.041824	0.177397	0.10928	-0.0470793	
5.88	-0.156431	0.0401223	0.176902	0.110304	-0.045587	
5.89	-0.156824	0.0384225	0.176394	0.111318	-0.0440979	
5.9	-0.1572	0.0367249	0.175873	0.11232	-0.042612	
5.91	-0.157559	0.0350296	0.17534	0.113312	-0.0411293	
5.92	-0.1579	0.0333367	0.174794	0.114293	-0.0396498	
5.93	-0.158225	0.0316464	0.174235	0.115264	-0.0381736	
5.94	-0.158533	0.0299588	0.173664	0.116223	-0.0367008	
5.95	-0.158824	0.028274	0.17308	0.117172	-0.0352313	
5.96	-0.159099	0.0265922	0.172484	0.118109	-0.0337653	
5.97	-0.159356	0.0249136	0.171876	0.119036	-0.0323026	
5.98	-0.159597	0.0232382	0.171255	0.119952	-0.0308435	
5.99	-0.159821	0.0215663	0.170622	0.120856	-0.0293878	
6	-0.160028	0.0198979	0.169977	0.12175	-0.0279358	
6.01	-0.160219	0.0182331	0.16932	0.122632	-0.0264873	
6.02	-0.160393	0.0165722	0.168652	0.123504	-0.0250424	
6.03	-0.16055	0.0149152	0.167971	0.124364	-0.0236012	
6.04	-0.160691	0.0132623	0.167279	0.125213	-0.0221637	
6.05	-0.160816	0.0116136	0.166575	0.126051	-0.02073	
6.06	-0.160924	0.00996921	0.165859	0.126878	-0.0193001	
6.07	-0.161015	0.00832933	0.165132	0.127694	-0.017874	
6.08	-0.16109	0.00669406	0.164393	0.128498	-0.0164518	
6.09	-0.161149	0.00506353	0.163643	0.129291	-0.0150334	
6.1	-0.161192	0.00343786	0.162882	0.130072	-0.0136191	
6.11	-0.161218	0.00181719	0.16211	0.130842	-0.0122087	
6.12	-0.161228	0.000201651	0.161327	0.131601	-0.0108024	
6.13	-0.161222	-0.00140864	0.160532	0.132349	-0.00940023	
6.14	-0.1612	-0.00301355	0.159727	0.133085	-0.00800214	
6.15	-0.161162	-0.00461296	0.158911	0.133809	-0.00660822	
6.16	-0.161108	-0.00620674	0.158085	0.134522	-0.00521852	
6.17	-0.161038	-0.00779477	0.157248	0.135224	-0.00383307	
6.18	-0.160952	-0.00937692	0.1564	0.135914	-0.00245193	
6.19	-0.16085	-0.0109531	0.155542	0.136592	-0.00107513	
6.2	-0.160733	-0.0125231	0.154673	0.137259	0.000297272	
6.21	-0.1606	-0.0140869	0.153794	0.137915	0.00166524	
6.22	-0.160451	-0.0156443	0.152905	0.138559	0.00302874	
6.23	-0.160287	-0.0171953	0.152006	0.139191	0.00438771	
6.24	-0.160107	-0.0187396	0.151098	0.139811	0.00574211	
6.25	-0.159912	-0.0202772	0.150179	0.14042	0.0070919	
6.26	-0.159701	-0.021808	0.14925	0.141018	0.00843703	
6.27	-0.159476	-0.0233319	0.148312	0.141603	0.00977746	
6.28	-0.159235	-0.0248487	0.147364	0.142177	0.0111131	
6.29	-0.158979	-0.0263583	0.146407	0.142739	0.012444	
6.3	-0.158708	-0.0278606	0.145441	0.14329	0.0137701	
6.31	-0.158422	-0.0293555	0.144465	0.143829	0.0150912	
6.32	-0.158121	-0.0308429	0.14348	0.144356	0.0164075	
6.33	-0.157805	-0.0323227	0.142486	0.144871	0.0177187	
6.34	-0.157474	-0.0337947	0.141483	0.145374	0.0190249	
6.35	-0.157129	-0.0352589	0.140471	0.145866	0.0203261	
6.36	-0.156769	-0.0367151	0.139451	0.146346	0.0216222	
6.37	-0.156395	-0.0381633	0.138421	0.146814	0.022913	
6.38	-0.156006	-0.0396033	0.137384	0.147271	0.0241987	
6.39	-0.155603	-0.0410351	0.136337	0.147715	0.0254792	
6.4	-0.155185	-0.0424585	0.135283	0.148148	0.0267543	
6.41	-0.154753	-0.0438734	0.13422	0.148569	0.0280241	
6.42	-0.154308	-0.0452797	0.133149	0.148978	0.0292885	
6.43	-0.153848	-0.0466774	0.13207	0.149376	0.0305474	
6.44	-0.153374	-0.0480663	0.130983	0.149761	0.0318009	
6.45	-0.152887	-0.0494463	0.129888	0.150135	0.0330488	
6.46	-0.152385	-0.0508174	0.128786	0.150497	0.0342912	
6.47	-0.15187	-0.0521793	0.127676	0.150847	0.0355279	
6.48	-0.151342	-0.0535321	0.126558	0.151185	0.036759	
6.49	-0.1508	-0.0548757	0.125433	0.151512	0.0379843	
6.5	-0.150244	-0.0562099	0.124301	0.151826	0.0392039	
6.51	-0.149676	-0.0575346	0.123162	0.152129	0.0404177	
6.52	-0.149094	-0.0588498	0.122015	0.15242	0.0416256	
6.53	-0.148499	-0.0601554	0.120862	0.152699	0.0428277	
6.54	-0.147891	-0.0614513	0.119702	0.152966	0.0440237	
6.55	-0.14727	-0.0627374	0.118535	0.153222	0.0452138	
6.56	-0.146636	-0.0640135	0.117361	0.153466	0.0463979	
6.57	-0.145989	-0.0652797	0.116181	0.153698	0.0475758	
6.58	-0.14533	-0.0665359	0.114995	0.153918	0.0487477	
6.59	-0.144659	-0.0677818	0.113802	0.154126	0.0499133	
6.6	-0.143975	-0.0690176	0.112603	0.154323	0.0510728	
6.61	-0.143278	-0.070243	0.111398	0.154508	0.052226	
6.62	-0.14257	-0.071458	0.110187	0.154681	0.0533728	
6.63	-0.141849	-0.0726626	0.10897	0.154842	0.0545133	
6.64	-0.141117	-0.0738566	0.107748	0.154992	0.0556474	
6.65	-0.140372	-0.07504	0.106519	0.15513	0.0567751	
6.66	-0.139616	-0.0762127	0.105286	0.155256	0.0578962	
6.67	-0.138848	-0.0773746	0.104047	0.155371	0.0590109	
6.68	-0.138068	-0.0785256	0.102802	0.155473	0.0601189	
6.69	-0.137277	-0.0796657	0.101553	0.155565	0.0612203	
6.7	-0.136475	-0.0807948	0.100298	0.155644	0.0623151	
6.71	-0.135662	-0.0819128	0.0990388	0.155712	0.0634031	
6.72	-0.134837	-0.0830197	0.0977745	0.155769	0.0644844	
6.73	-0.134001	-0.0841154	0.0965055	0.155813	0.0655589	
6.74	-0.133155	-0.0851997	0.0952319	0.155847	0.0666265	
6.75	-0.132297	-0.0862728	0.0939538	0.155868	0.0676873	
6.76	-0.131429	-0.0873344	0.0926713	0.155878	0.0687411	
6.77	-0.130551	-0.0883846	0.0913846	0.155877	0.069788	
6.78	-0.129662	-0.0894232	0.0900938	0.155864	0.0708278	
6.79	-0.128762	-0.0904502	0.0887989	0.15584	0.0718606	
6.8	-0.127853	-0.0914656	0.0875001	0.155804	0.0728863	
6.81	-0.126933	-0.0924692	0.0861976	0.155757	0.0739048	
6.82	-0.126003	-0.0934611	0.0848913	0.155698	0.0749161	
6.83	-0.125064	-0.0944411	0.0835815	0.155628	0.0759203	
6.84	-0.124114	-0.0954092	0.0822683	0.155547	0.0769171	
6.85	-0.123156	-0.0963654	0.0809517	0.155454	0.0779067	
6.86	-0.122187	-0.0973096	0.079632	0.15535	0.0788889	
6.87	-0.121209	-0.0982417	0.0783091	0.155235	0.0798637	
6.88	-0.120222	-0.0991618	0.0769832	0.155109	0.0808311	
6.89	-0.119226	-0.10007	0.0756545	0.154971	0.081791	
6.9	-0.118221	-0.100965	0.0743231	0.154823	0.0827434	
6.91	-0.117207	-0.101849	0.072989	0.154663	0.0836882	
6.92	-0.116184	-0.10272	0.0716524	0.154492	0.0846255	
6.93	-0.115153	-0.103579	0.0703133	0.15431	0.0855551	
6.94	-0.114113	-0.104425	0.068972	0.154117	0.0864771	
6.95	-0.113064	-0.105259	0.0676286	0.153913	0.0873914	
6.96	-0.112007	-0.106081	0.0662831	0.153698	0.0882979	
6.97	-0.110943	-0.10689	0.0649356	0.153472	0.0891967	
6.98	-0.10987	-0.107686	0.0635863	0.153235	0.0900876	
6.99	-0.108789	-0.10847	0.0622353	0.152987	0.0909707	
7	-0.1077	-0.109241	0.0608828	0.152729	0.0918459	
7.01	-0.106604	-0.11	0.0595287	0.152459	0.0927132	
7.02	-0.1055	-0.110745	0.0581733	0.152179	0.0935725	
7.03	-0.104389	-0.111479	0.0568166	0.151889	0.0944238	
7.04	-0.103271	-0.112199	0.0554588	0.151587	0.0952671	
7.05	-0.102145	-0.112906	0.0541	0.151275	0.0961023	
7.06	-0.101013	-0.113601	0.0527403	0.150953	0.0969295	
7.07	-0.0998733	-0.114283	0.0513798	0.15062	0.0977484	
7.08	-0.0987271	-0.114952	0.0500187	0.150276	0.0985593	
7.09	-0.0975743	-0.115608	0.0486569	0.149922	0.0993619	
7.1	-0.096415	-0.116251	0.0472948	0.149557	0.100156	
7.11	-0.0952493	-0.116881	0.0459323	0.149183	0.100942	
7.12	-0.0940774	-0.117499	0.0445696	0.148798	0.10172	
7.13	-0.0928994	-0.118103	0.0432067	0.148402	0.10249	
7.14	-0.0917154	-0.118694	0.0418439	0.147997	0.103251	
7.15	-0.0905256	-0.119272	0.0404813	0.147581	0.104003	
7.16	-0.08933	-0.119837	0.0391188	0.147155	0.104748	
7.17	-0.0881289	-0.120389	0.0377568	0.146719	0.105484	
7.18	-0.0869223	-0.120928	0.0363951	0.146273	0.106211	
7.19	-0.0857104	-0.121454	0.0350341	0.145817	0.10693	
7.2	-0.0844932	-0.121967	0.0336737	0.145351	0.10764	
7.21	-0.0832711	-0.122466	0.0323142	0.144876	0.108342	
7.22	-0.082044	-0.122953	0.0309555	0.14439	0.109035	
7.23	-0.080812	-0.123426	0.0295979	0.143895	0.109719	
7.24	-0.0795755	-0.123886	0.0282414	0.14339	0.110395	
7.25	-0.0783344	-0.124333	0.0268862	0.142875	0.111062	
7.26	-0.0770889	-0.124767	0.0255323	0.142351	0.111721	
7.27	-0.0758391	-0.125187	0.0241799	0.141817	0.112371	
7.28	-0.0745852	-0.125595	0.022829	0.141274	0.113012	
7.29	-0.0733272	-0.125989	0.0214798	0.140722	0.113644	
7.3	-0.0720654	-0.12637	0.0201325	0.14016	0.114267	
7.31	-0.0707999	-0.126738	0.018787	0.139588	0.114882	
7.32	-0.0695307	-0.127093	0.0174436	0.139008	0.115487	
7.33	-0.0682581	-0.127434	0.0161022	0.138418	0.116084	
7.34	-0.0669821	-0.127762	0.0147631	0.137819	0.116672	
7.35	-0.0657028	-0.128077	0.0134263	0.137211	0.117251	
7.36	-0.0644206	-0.128379	0.012092	0.136594	0.117821	
7.37	-0.0631353	-0.128668	0.0107602	0.135968	0.118382	
7.38	-0.0618472	-0.128944	0.00943106	0.135333	0.118934	
7.39	-0.0605565	-0.129206	0.00810468	0.13469	0.119477	
7.4	-0.0592632	-0.129456	0.00678116	0.134037	0.120011	
7.41	-0.0579674	-0.129692	0.00546062	0.133376	0.120536	
7.42	-0.0566694	-0.129915	0.00414315	0.132707	0.121052	
7.43	-0.0553692	-0.130125	0.00282885	0.132028	0.121559	
7.44	-0.0540669	-0.130322	0.00151784	0.131342	0.122056	
7.45	-0.0527628	-0.130505	0.000210213	0.130647	0.122545	
7.46	-0.0514568	-0.130676	-0.00109393	0.129943	0.123024	
7.47	-0.0501493	-0.130834	-0.00239448	0.129231	0.123495	
7.48	-0.0488402	-0.130979	-0.00369134	0.128511	0.123956	
7.49	-0.0475298	-0.13111	-0.00498441	0.127783	0.124408	
7.5	-0.046218	-0.131229	-0.00627359	0.127047	0.12485	
7.51	-0.0449052	-0.131335	-0.00755877	0.126302	0.125284	
7.52	-0.0435914	-0.131428	-0.00883986	0.12555	0.125708	
7.53	-0.0422767	-0.131508	-0.0101168	0.12479	0.126123	
7.54	-0.0409613	-0.131575	-0.0113894	0.124022	0.126529	
7.55	-0.0396453	-0.131629	-0.0126576	0.123246	0.126926	
7.56	-0.0383287	-0.13167	-0.0139213	0.122463	0.127313	
7.57	-0.0370119	-0.131699	-0.0151805	0.121672	0.127691	
7.58	-0.0356948	-0.131715	-0.0164349	0.120874	0.12806	
7.59	-0.0343776	-0.131718	-0.0176846	0.120068	0.128419	
7.6	-0.0330605	-0.131708	-0.0189295	0.119254	0.128769	
7.61	-0.0317435	-0.131686	-0.0201693	0.118434	0.12911	
7.62	-0.0304268	-0.131651	-0.0214041	0.117606	0.129441	
7.63	-0.0291106	-0.131603	-0.0226338	0.116771	0.129763	
7.64	-0.0277948	-0.131543	-0.0238582	0.115929	0.130076	
7.65	-0.0264797	-0.13147	-0.0250772	0.11508	0.130379	
7.66	-0.0251655	-0.131385	-0.0262909	0.114224	0.130673	
7.67	-0.0238521	-0.131288	-0.027499	0.113361	0.130958	
7.68	-0.0225397	-0.131177	-0.0287015	0.112492	0.131233	
7.69	-0.0212286	-0.131055	-0.0298983	0.111615	0.131499	
7.7	-0.0199187	-0.13092	-0.0310893	0.110733	0.131755	
7.71	-0.0186102	-0.130773	-0.0322744	0.109843	0.132002	
7.72	-0.0173033	-0.130614	-0.0334535	0.108947	0.13224	
7.73	-0.015998	-0.130443	-0.0346266	0.108045	0.132468	
7.74	-0.0146944	-0.130259	-0.0357936	0.107137	0.132687	
7.75	-0.0133928	-0.130063	-0.0369543	0.106222	0.132897	
7.76	-0.0120932	-0.129856	-0.0381087	0.105301	0.133097	
7.77	-0.0107957	-0.129636	-0.0392567	0.104374	0.133288	
7.78	-0.00950054	-0.129404	-0.0403983	0.103441	0.133469	
7.79	-0.0082077	-0.129161	-0.0415332	0.102503	0.133641	
7.8	-0.00691736	-0.128905	-0.0426616	0.101558	0.133803	
7.81	-0.00562964	-0.128638	-0.0437832	0.100608	0.133957	
7.82	-0.00434464	-0.128359	-0.0448979	0.0996519	0.1341	
7.83	-0.00306249	-0.128068	-0.0460058	0.0986904	0.134235	
7.84	-0.00178331	-0.127766	-0.0471067	0.0977235	0.13436	
7.85	-0.000507213	-0.127452	-0.0482006	0.0967511	0.134475	
7.86	0.000765691	-0.127127	-0.0492873	0.0957735	0.134582	
7.87	0.00203528	-0.12679	-0.0503669	0.0947906	0.134679	
7.88	0.00330145	-0.126442	-0.0514391	0.0938026	0.134766	
7.89	0.00456408	-0.126082	-0.052504	0.0928095	0.134845	
7.9	0.00582305	-0.125711	-0.0535615	0.0918115	0.134913	
7.91	0.00707826	-0.125329	-0.0546114	0.0908086	0.134973	
7.92	0.0083296	-0.124936	-0.0556538	0.0898009	0.135023	
7.93	0.00957694	-0.124532	-0.0566885	0.0887885	0.135064	
7.94	0.0108202	-0.124116	-0.0577155	0.0877714	0.135096	
7.95	0.0120592	-0.12369	-0.0587347	0.0867498	0.135118	
7.96	0.013294	-0.123253	-0.059746	0.0857238	0.135131	
7.97	0.0145242	-0.122805	-0.0607493	0.0846934	0.135135	
7.98	0.01575	-0.122346	-0.0617447	0.0836587	0.13513	
7.99	0.0169711	-0.121876	-0.062732	0.0826199	0.135115	
8	0.0181875	-0.121396	-0.0637111	0.0815769	0.135091	
8.01	0.019399	-0.120906	-0.0646821	0.0805299	0.135058	
8.02	0.0206056	-0.120405	-0.0656447	0.079479	0.135015	
8.03	0.0218071	-0.119893	-0.066599	0.0784242	0.134964	
8.04	0.0230034	-0.119371	-0.0675449	0.0773657	0.134903	
8.05	0.0241945	-0.118839	-0.0684824	0.0763035	0.134833	
8.06	0.0253802	-0.118297	-0.0694113	0.0752378	0.134754	
8.07	0.0265604	-0.117745	-0.0703316	0.0741686	0.134666	
8.08	0.027735	-0.117182	-0.0712432	0.0730959	0.134569	
8.09	0.028904	-0.11661	-0.0721462	0.07202	0.134463	
8.1	0.0300672	-0.116027	-0.0730403	0.0709409	0.134347	
8.11	0.0312245	-0.115435	-0.0739257	0.0698586	0.134223	
8.12	0.0323759	-0.114834	-0.0748021	0.0687733	0.134089	
8.13	0.0335211	-0.114222	-0.0756696	0.067685	0.133947	
8.14	0.0346603	-0.113601	-0.0765281	0.0665939	0.133796	
8.15	0.0357931	-0.112971	-0.0773775	0.0655	0.133635	
8.16	0.0369197	-0.112331	-0.0782178	0.0644034	0.133466	
8.17	0.0380397	-0.111682	-0.079049	0.0633043	0.133288	
8.18	0.0391533	-0.111023	-0.0798709	0.0622026	0.133101	
8.19	0.0402602	-0.110356	-0.0806836	0.0610985	0.132905	
8.2	0.0413603	-0.109679	-0.0814869	0.0599921	0.1327	
8.21	0.0424537	-0.108994	-0.0822809	0.0588835	0.132486	
8.22	0.0435402	-0.108299	-0.0830655	0.0577728	0.132264	
8.23	0.0446197	-0.107596	-0.0838405	0.05666	0.132033	
8.24	0.0456921	-0.106884	-0.0846061	0.0555452	0.131793	
8.25	0.0467573	-0.106163	-0.0853621	0.0544286	0.131544	
8.26	0.0478153	-0.105434	-0.0861086	0.0533102	0.131287	
8.27	0.048866	-0.104696	-0.0868453	0.0521902	0.131021	
8.28	0.0499092	-0.10395	-0.0875724	0.0510685	0.130746	
8.29	0.050945	-0.103196	-0.0882897	0.0499453	0.130463	
8.3	0.0519731	-0.102434	-0.0889973	0.0488207	0.130171	
